,RumorDate,CREDIBILITY,RELIABILITY,MARKETCAP,LASTTRADE,WEEKHIGH52,WEEKLOW52,CASH,EPS,PE,GROSSMARGINS,NETMARGINS,AVERAGEVOLUME,diff_target_SP500_price_move_10,diff_target_SP500_price_move_5,diff_target_SP500_price_move_3,target_price_move_3,target_price_move_5,target_price_move_10,"[-2,-1]","[-1,0]","[0,1]","[1,2]","[2,3]","[3,4]","[4,5]","[5,6]","[6,7]","[7,8]","[8,9]","[9,10]"
1197,11-04-2018,0.846153846,0.69323089,1.57E-05,0.101016858,0.055966896,0.07908311,0.032551098,0.200296085,0.007138173,0.803830528,0.663891779,0.002401033,0.062194523,0.058812475,0.088452503,0.052829888,0.190157878,0.072528241,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
1196,11-04-2018,0.010650888,0.888396613,0.000435914,0.258228526,0.001981516,0.032185905,0.005904618,0.201413258,0.000664681,0.60069646,0.522372529,0.015039844,0.068513171,0.058856105,0.081114924,0.033996223,0.14993022,0.10188434,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
1195,11-04-2018,0.029585799,0.462172621,1.64E-05,0.07161971,0.039220895,0.032554345,0.023164269,0.204465493,0.002287074,0.708067324,0.639438085,0.012605029,0.048739262,0.052531157,0.075600231,0.056747157,0.125843009,0.082810423,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1194,11-04-2018,0.026035503,0.441983063,0.006479979,0.000611644,0.003800511,0.001763251,1,0.200725591,0.001986896,0.578061521,0.792403746,0.025846098,0.062998638,0.053116579,0.081903756,0.045653069,0.163046555,0.079652109,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1193,11-04-2018,0.034319527,0.304021087,0.229127258,0.028116518,0.000181274,0.0786094,0.005753217,0.201232774,0.00611435,0.735925711,0.053069719,0.087293474,0.060876167,0.056096887,0.080587431,0.056113141,0.139498142,0.075069002,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1191,11-04-2018,0.301775148,0.910268633,0.001003449,0.678580986,0.019874546,0.088978367,0.032551098,0.20081926,0.005751634,0.792222867,0.540582726,0.013015652,0.052380308,0.052709348,0.092790641,0.046134795,0.131636625,0.098458276,0,0,0.073974655,0.179786504,0.255696361,0.28653474,0.204007741,0,0,0,0,0
1190,11-04-2018,0.207100592,0.424597611,0.002566706,0.176898964,0.076485278,0.002947524,0.031642695,0.201321874,0.008251335,0.630295995,0.526014568,0.002324573,0.05272945,0.053359712,0.101675645,0.0737161,0.124878705,0.129932393,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1189,11-04-2018,0.822485207,0.667433122,0.000517513,0.046504071,0.011195254,0.128533081,0.045571537,0.201173374,0.002587253,0.900754498,0.352757544,0.007924417,0.069542303,0.076612713,0.086758731,0.041005079,0.163252457,0.151822694,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1188,11-04-2018,0.046153846,0.206438226,0.001421622,0.055583164,0.001218914,0.16458761,0.008932627,0.202048379,0.007354373,0.91642484,0.569719043,0.000170034,0.066664443,0.0510637,0.117566249,0.070320081,0.233912407,0.078513473,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1187,11-04-2018,0.846153846,0.30009534,0.004768337,0.325050652,0.007207218,0.007316175,0.00999243,0.198753975,0.003435972,0.677887406,0.663371488,0.00638798,0.068588213,0.071093409,0.079866339,0.052270419,0.146546492,0.076745942,0,0,0.073974655,0.179786504,0.255696361,0.28653474,0.204007741,0,0,0,0,0
1192,11-04-2018,0.301775148,0.399921485,0.000839462,0.110153293,0.018471232,0.037686194,0.005601817,0.202171748,0.006434183,0.554265815,0.995317378,0.004850198,0.053552292,0.066059176,0.075981535,0.044951823,0.144118097,0.10329956,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1207,12-04-2018,0.25443787,0,0.007000816,0.224932146,0.023793822,0.066161377,0.0001514,0.200197847,0.005331742,0.616947185,0.546305931,0.002999404,0.106357332,0.068987431,0.082863845,0.053098866,0.122644764,0.076105077,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1213,12-04-2018,0.408284024,0.677527901,0.006537128,0.00152911,0.009113725,0.025580294,0.00317941,0.203743557,0.00633591,0.629715612,0.586888658,0.037465974,0.068762445,0.061984138,0.10491536,0.046316702,0.131278887,0.067414153,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1212,12-04-2018,0.136094675,0.885592507,0.002497738,0.003765434,0.009726307,0.000263172,0.031642695,0.20154805,0.020371042,0.84039466,0.033298647,0.004440995,0.060183696,0.051937472,0.085339296,0.116533715,0.125746596,0.077753598,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
1211,12-04-2018,0.917159763,0.536200998,0.021454399,0.016208571,0.002406573,0.024211801,0.005450416,0.201143674,0.001493745,0.273360418,0.495837669,0.016345557,0.057689294,0.04983075,0.101178259,0.044008662,0.154416213,0.070444266,0,0,0.09329974,0.226753799,0.322494292,0.297614361,0.059837808,0,0,0,0,0
1210,12-04-2018,0.009467456,0.153721048,0.02275516,0.006231125,0.040946127,0.01415864,0.008629826,0.201787934,0.009448476,0.839814277,0.578043704,0.100142605,0.076203411,0.055653174,0.080684706,0.044482324,0.13494237,0.10329956,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1214,12-04-2018,0.029585799,0.646682744,0.113793852,0.07777438,0.000471938,0.002579083,0.042392127,0.20012017,0.006418102,0.88218224,0.707075963,0.003542317,0.058081295,0.067834031,0.206992814,0.051567119,0.131439932,0.094116543,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
1208,12-04-2018,0.147928994,0.894004823,0.010451855,0.079112351,0.061442631,0.053476499,0.045571537,0.199884856,0.000212626,0.626233314,0.486992716,0.009722818,0.077914065,0.047747482,0.104808494,0.046028472,0.127145374,0.101015022,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1206,12-04-2018,0.112426036,0.246817341,0.001493603,0.012290225,0.019874546,0.012579609,0.002422407,0.200842106,0.016801062,0.65583285,0.571279917,0.008688113,0.061169672,0.108049343,1,0.055168033,0.066539412,0.118887145,0,0,0.09329974,0.226753799,0.322494292,0.297614361,0.059837808,0,0,0,0,0
1209,12-04-2018,0.337278107,0.781840615,0.00511187,0.002427463,0.037942599,0.047897258,0.009689629,0.199720364,0.002746276,0.788160186,0.691467222,0.038807563,0.068506938,0.041951512,0.089997165,0.045728007,0.157500593,0.077533171,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1204,12-04-2018,0.024852071,0.092591554,0.013364484,0.000324936,0.012829849,0.107979367,0.025132475,0.200805553,0.035022612,0.753337203,0.552549428,0.089494352,0.07149155,0.042990266,0.084474125,0.044628258,0.132037057,0.082710301,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
1198,12-04-2018,0.218934911,0.559194661,0.113793852,0.232654153,0.00993571,0.020869519,0.042392127,0.200161293,0.00291602,0.753917586,0.568158169,0.042504892,0.079430704,0.120248425,0.116985568,0.044679784,0.144075683,0.064318939,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1199,12-04-2018,0.289940828,0.518254725,0.009107802,0.678580986,0.007494757,0.000947418,0.000302801,0.200666191,0.021151864,0.862449216,0.610301769,0.013619853,0.053281311,0.059607569,0.086296815,0.080158869,0.158035144,0.083064066,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1200,12-04-2018,0.028402367,0.260277046,0.006644964,0.004052143,0.003109793,0.010579504,0.008932627,0.199834594,0.003761165,0.677887406,0.590010406,0.006290668,0.061300312,0.068727052,0.076066901,0.043694974,0.135129783,0.070591484,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1205,12-04-2018,0.526627219,0.576019292,0.008420361,0.079207921,0.021159093,0.115742934,0.016351249,0.200524546,0.002131625,0.663377829,0.657648283,0.003000375,0.058361045,0.04981261,0.076519946,0.043429453,0.145710214,0.152931068,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
1202,12-04-2018,0.026035503,0.960742527,0.003467201,0.011391873,0.04654688,0.05197642,0.003936412,0.198377015,0.003268015,0.696459663,0.623829344,0.052654925,0.065384122,0.044881134,0.07919984,0.075502786,0.122340436,0.098996249,0,0,0.073974655,0.179786504,0.255696361,0.28653474,0.204007741,0,0,0,0,0
1203,12-04-2018,0.009467456,0.25186473,0.005095272,0.001662908,0.02135912,0.089373125,0.002725208,0.199830025,0.008932097,0.728380731,0.627991675,0.016566789,0.042982141,0.046259153,0.07919594,0.045423596,0.185525969,0.125315623,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1201,12-04-2018,0.01183432,0.123436711,0.015948785,0.078041974,0.034692162,0.230196326,0.009386828,0.200099609,3.04E-05,0.550783517,0.586888658,0.001756323,0.047350357,0.04234389,0.089443739,0.05822324,0.144913229,0.082967832,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
1232,13-04-2018,0.917159763,0.6988391,4.65E-05,0.006708972,0.132136506,0.185667667,0.016351249,1,0.003050028,0.713871155,0.602497399,0.061694468,0.065173545,0.063186487,0.08866137,0.04910468,0.160860116,0.073899376,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
1224,13-04-2018,0.023668639,0.816050698,0.014920241,0.065598838,0.001181409,0.109426812,0.005601817,0.198728845,0.003050028,0.81369704,0.59937565,0.022159905,0.056462948,0.05280246,0.083493055,0.039351272,0.120421458,0.066699469,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
1230,13-04-2018,0.573964497,0.688744322,0.129872244,0.043579648,0.023771944,0.0163956,0.01680545,0.200408031,0.007070276,0.468369124,0.639438085,0.01004166,0.08422271,0.172328712,0.081847534,0.049742942,0.147041746,0.072275103,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
1229,13-04-2018,0.893491124,0.540126746,0.001184554,0.003861004,0.006875924,0.113163851,0.009084027,0.200433162,0.005630134,0.662797446,0.577523413,0.023120543,0.099819462,0.050789284,0.101675645,0.039045226,0.202949631,0.102087939,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1228,13-04-2018,0.656804734,0.812124951,0.000302817,0.090389541,0.002831631,0.035738723,0.06328539,0.197878971,0.004515185,0.416134649,0.567637877,0.024740315,0.063214245,0.053031168,0.098303307,0.061376017,0.136006108,0.070824589,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1227,13-04-2018,0.021301775,0.065656566,0.01569919,0.609312283,0.00219717,0.005079215,0.003785011,0.199708941,0.001013102,0.84793964,0.647242456,0.004238299,0.053095037,0.067320805,0.073361537,0.053917019,0.137514659,0.065986772,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
1226,13-04-2018,0.076923077,0.195782626,0.000474781,0.007894033,0.010535791,0.125769777,0.007267222,0.20160288,0.008035135,0.718514219,0.652445369,0.000737762,0.04242061,0.06375405,0.078330206,0.049242438,0.141984932,0.137962999,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1225,13-04-2018,0.014201183,0.833436151,0.000243363,0.228468214,0.009144979,0.016053476,0.011052233,0.200794129,0.003455626,0.84039466,0.3855359,0.024937928,0.062496383,0.057241626,0.092792079,0.054675951,0.170490043,0.108278933,0,0,0.09329974,0.226753799,0.322494292,0.297614361,0.059837808,0,0,0,0,0
1231,13-04-2018,0.026035503,0.7308059,0.023535791,0.028001835,0.091371653,0.004447603,0.012263437,0.201228205,0.015137573,0.858386535,0.548387097,0.00569439,0.050259124,0.045491943,0.081225781,0.060432704,0.125010527,0.152873727,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
1223,13-04-2018,0.455621302,0.541809209,0.00238851,0.27701747,0.001459571,0.011132165,0.003936412,0.200161293,0.007136386,0.731282647,0.029656608,0.020714129,0.060989745,0.054697174,0.113001607,0.043104783,0.132328028,0.093246968,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
1221,13-04-2018,0.420118343,0.995513432,0.000145831,0.223899996,0.026300409,0.107979367,0.012414837,0.200394323,0.004127454,0.738247243,0.560353798,0.003751216,0.056589626,0.056642053,0.093406921,0.049971398,0.167631327,0.086215028,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1220,13-04-2018,0.609467456,0.108294543,0.028756245,0.108012539,0.113377735,0.006947734,0.01650265,0.202235717,0.001059559,0.978525827,0.487513007,0.008242212,0.065765629,0.060826631,0.089883656,0.080921368,0.128437745,0.911595944,0,0,0.073974655,0.179786504,0.255696361,0.28653474,0.204007741,0,0,0,0,0
1219,13-04-2018,0.065088757,0.100443049,0.004484403,0.052620513,0.006832168,0.077161956,0.109462528,0.203181544,0.001365097,0.569355775,0.493756504,0.006255017,0.060391383,0.054762935,0.088935753,0.060834688,0.125237164,0.070347251,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
1218,13-04-2018,0.743195266,0.543491672,0.000712889,0.05206621,0.023028094,0.089741565,0.046934141,0.200085901,0.002864203,0.495066744,0.508324662,0.004440995,0.064358395,0.048464641,0.084376207,0.044395428,0.143674478,0.071099377,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
1217,13-04-2018,0.550295858,0.833436151,0.00589273,0.00384189,0.005381973,0.139217854,0.002422407,0.200204701,0.002113757,0.705165409,0.558272633,0.018150611,0.105862646,0.059249715,0.087290161,0.046892002,0.190776245,0.152931068,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
1216,13-04-2018,0.207100592,0.870450339,0.012615761,0.130700715,0.023759443,0.048292015,0.005904618,0.199775195,0.0036754,0.775391759,0.381373569,0.017146549,0.066797339,0.060454759,0.074539512,0.042827061,0.20157793,0.083393253,0,0,0.073974655,0.179786504,0.255696361,0.28653474,0.204007741,0,0,0,0,0
1215,13-04-2018,0.195266272,0.500308452,0.170352521,0.059367713,0.003284816,0.010737407,0.004996215,0.201184797,0.007138173,0.639582124,0.35483871,0.000738509,0.05680623,0.071726542,0.086169574,0.044825379,0.145335034,0.08267705,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1222,13-04-2018,1,0.628175649,0.006777084,0.147310677,0.01042015,0.199352598,0.005904618,0.200092755,0.006128644,0.588508416,0.600416233,0.006876483,0.060301539,0.048407406,0.080506968,0.062892379,0.075229891,0.070490344,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1242,16-04-2018,0.059171598,0.882788402,0.009237034,0.021560457,0.006338352,0.03455445,0.006358819,0.202025533,0.087407333,0.485780615,0.029656608,0.014540803,0.068332702,0.096360708,0.089231204,0.048778354,0.162807682,0.083763982,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
1248,16-04-2018,0.526627219,0.869889518,0.006689336,0.031117397,0.006875924,0.061134797,0.027857684,0.201303597,0.014530069,0.467788741,0.464099896,0.034916283,0.053377335,0.041158434,0.08523049,0.082891199,0.132471353,0.084170367,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
1247,16-04-2018,0.479289941,0.131313131,0.002497738,0.117779732,0.053066506,0.003237012,0.000757002,0.200558815,0.001727813,0.594312246,0.458376691,0.051926581,0.163561663,0.071281801,0.08704436,0.054636664,0.112161218,0.087119336,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
1246,16-04-2018,0.514792899,0.358420728,2.54E-05,0.001987844,0.007335361,0.047581452,0.002271007,0.201267043,0.002405002,0.632617528,0.038501561,0.011731987,0.072439933,0.111974058,0.092405876,0.038977272,0.15216626,0.070004852,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
1245,16-04-2018,0.230769231,0.212046436,0.017202453,0.100405214,0.061064456,0.008684668,0.021044663,0.201340151,0.000782608,0.683110853,0.570239334,0.014374431,0.070077534,0.081570038,0.089573001,0.043284305,0.121961486,0.09417725,0,0,0.073974655,0.179786504,0.255696361,0.28653474,0.204007741,0,0,0,0,0
1244,16-04-2018,0.704142012,0.485727104,0.01576257,0.059941129,0.017514854,0.002868572,0.118092354,0.201232774,0.00681834,0.87637841,0.561394381,0.007594588,0.061318173,0.050147367,0.086726888,0.060762706,0.155528949,0.092335429,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
1243,16-04-2018,0,0.613033481,2.17E-05,0.044497114,0.023771944,0.072872256,0.020439061,0.20058623,0.007374028,0.609982589,0.578043704,0.005553803,0.079004674,0.051993671,0.078567676,0.044901378,0.135152942,0.064011952,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1241,16-04-2018,0.798816568,0.726319332,0.006444623,0.061393784,0.014301922,0.005105532,0,0.201760518,0.003396663,0.862449216,0.533298647,0.098568798,0.07932641,0.04838554,0.084074797,0.063724493,0.131928973,0.081496261,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
1235,16-04-2018,0.100591716,0.581066682,0.014427117,0.020451852,0.011267139,0.338912574,0.06328539,0.200143016,0.003230492,0.893209518,0.586368366,0.010151529,0.047428583,0.050941663,0.077607132,0.278179441,0.147387645,0.073304562,0,0,0.09329974,0.226753799,0.322494292,0.297614361,0.059837808,0,0,0,0,0
1239,16-04-2018,0.396449704,0.487409568,0.041623886,0.203620169,0.058879787,0.134533396,0.004239213,0.204271302,0.00519416,0.673824724,0.491155047,0.002413813,0.054968901,0.047571679,0.097639397,0.049021623,0.13841228,0.077859793,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1238,16-04-2018,0.881656805,0.458807694,0.028132932,0.203620169,0.003512972,0.033001737,0.023164269,0.200058486,0.002036926,0.715031921,0.599895942,0.002497373,0.056906172,0.050077342,0.128050588,0.044725575,0.126099823,0.112099745,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
1237,16-04-2018,0.008284024,0.454881947,0.000509847,0.329236592,0.011720325,0.017106163,0.005147615,0.202041525,0.003873732,0.824143935,0.053069719,0.002853062,0.057601214,0.062015204,0.086713174,0.04076983,0.169859661,0.07618278,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
1240,16-04-2018,0.074556213,0.180079637,0.079151317,0.05437899,0.009920083,0.04889731,0.003633611,0.2003235,0.00805479,0.719674985,0.464099896,0.022889745,0.064981054,0.048237504,0.078567676,0.057894688,0.113767065,0.080204692,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
1234,16-04-2018,0.021301775,0.354494981,0.004685201,0.033831568,0.003756755,0.016000842,0.001211204,0.200928921,0.001365097,0.622751016,0.570239334,0.006283792,0.060736217,0.060777448,0.09033985,0.398056505,0.180101261,0.071189519,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1233,16-04-2018,0.024852071,0.756042847,0.068337647,0.004205054,0.002944146,0.007316175,0.014534444,0.202062086,0.004665274,0.819500871,0.548907388,0.009095224,0.087866114,0.110476269,0.10335786,0.045878444,0.153129417,0.073304562,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1266,17-04-2018,0.704142012,0.143065448,0.002490695,0.010722887,0.002856634,0.012500658,0.002119606,0.198041178,0.003257294,0.674405107,0.486472425,0.038807563,0.061442563,0.053478994,0.077353558,0.036823273,0.130851482,0.10772365,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
1265,17-04-2018,0.010650888,0.702204027,0.005430745,0.228468214,0.000306291,0.121216906,0.007570023,0.200401177,0.003761165,0.536273941,0.58012487,0.013217526,0.059995968,0.047490253,0.076867661,0.086143488,0.169306223,0.085124311,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
1264,17-04-2018,0.420118343,0.630418933,0.015693415,0.014144272,0.008126092,0.098426233,0.008629826,0.200492561,0.004127454,0.668601277,0.603537981,0.004252649,0.076203411,0.059663071,0.087538018,0.042571361,0.130857506,0.065591223,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1263,17-04-2018,0.431952663,0.505916662,0.008195507,0.128598188,0.007247849,0.004894994,0.01680545,0.200928921,0.01649195,0.715612304,0.559833507,0.003279904,0.068890504,0.054548596,0.089308764,0.043740369,0.183460012,0.300999263,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
